MPM,MUSIC,F1 Values,F2 Values,Energy Values,Spectral Magnitudes,Spectral Peaks,Speaking Rate,Pitch Peaks,Loudness Values,Pitch Counter,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13
8897.17718879251,0.0899999999999999,,,0.00035741564,2146.2651,23.4375,49.42857142857142,32,0.00035741564,153,-129.87862,200.14685,-14.048319,10.433103,14.190814,-12.851378,12.43735,3.251454,-14.223267,-3.3462284,-7.3506165,-8.404276,-3.1015813
10757.169650833695,-0.3299999999999999,617.1681843318771,1985.7063338531584,0.023866605,9200.015,375.0,37.99999999999999,40,0.023866605,4,-134.4611,214.8778,-5.3891053,-7.369525,6.0522795,-17.778856,4.061851,9.756059,-5.144216,-5.12984,-12.017219,-6.4439387,5.9734144
9085.280467939496,-0.28,152.07569147508644,1784.272442755808,0.13023663,14604.852,375.0,46.85714285714285,40,0.13023663,7,-128.81874,206.02448,-2.7911658,1.9995444,15.088604,-7.1338215,12.165961,7.419346,-10.60761,-5.444176,-11.514073,-8.45488,3.0864732
10716.016952064205,-0.06,378.34965337065097,922.4149883362572,0.20334974,17952.549,398.4375,35.71428571428571,70,0.20334974,7,-129.90315,222.55707,-3.4817798,-4.8783226,6.7529926,-14.307977,9.617755,8.922745,-8.748421,-4.824854,-9.427157,-5.5202746,2.8021557
9524.78507913476,0.19,293.1571680315045,1493.9490831862377,0.25267062,15616.394,375.0,46.28571428571428,47,0.25267062,13,-132.148544,213.000305,-20.3394527,5.3390398,31.5428047,-3.36669016,6.85006142,0.410417259,-12.9784679,-0.22378625,-8.14589691,-9.73242092,0.121967316
10868.891587580112,0.05,391.64302710957423,1245.8799531200552,0.24075279,13744.824,234.375,37.99999999999999,83,0.24075279,12,-99.428772,202.784592,-0.110739246,-6.13464689,6.43376732,-15.3737726,3.38306284,7.7393117,-8.93277645,-9.98657131,-12.901288,-6.0102191,2.75119185
8829.973506902003,0.0899999999999999,308.9029223198782,1238.490414934813,0.23522434,15219.0625,398.4375,54.57142857142856,31,0.23522434,5,-134.3494,207.41072,-0.5866579,-1.2931318,11.624259,-10.8577385,7.4429107,6.453173,-9.397954,-2.5849578,-6.5911975,-7.6978884,-2.1377895
10935.816679271244,-0.02,309.0479722393929,1701.624606128798,0.23399064,12094.211,234.375,32.57142857142857,31,0.23399064,4,-131.79265,220.21446,-13.801666,-4.0634933,12.140038,-14.105715,9.514116,6.605817,-13.817452,-6.2237477,-9.146096,-5.307669,4.628596
10872.91904778914,0.15,378.7986045007287,908.4959092639668,0.2201951,12339.758,328.125,30.28571428571428,59,0.2201951,9,-130.43652,233.15498,-9.207038,-3.6114895,13.559289,-15.100007,6.7165,8.748993,-9.765344,-6.938171,-11.395698,-5.419784,4.9110303
10855.164361308392,-0.3299999999999999,382.060257075284,1570.9957269702577,0.18401846,11219.602,328.125,38.28571428571428,79,0.18401846,15,-120.7278,208.48293,-3.7220497,-0.73098767,13.150838,-13.543413,6.8117948,8.795431,-12.154895,-9.151785,-9.26414,-7.5563912,-1.4835175
10692.731692948775,-0.0999999999999999,944.046876656536,1945.5725104784876,0.15692551,17477.32,398.4375,33.99999999999999,77,0.15692551,62,-118.231766,218.65642,1.2634856,2.3650365,6.2875853,-19.126202,6.687101,8.024016,-8.011288,-3.9175293,-9.721648,-6.458115,1.449056
10840.859059765991,0.06,405.7836012441017,1152.7926790965255,0.1814074,21755.053,375.0,32.285714285714285,74,0.1814074,20,-126.84258,236.69699,-11.5326185,0.5322598,13.151603,-23.268707,2.214321,9.624943,-7.217085,-7.5955753,-16.082582,-4.8938456,10.455146
10806.254540002168,-0.31,452.6593376294656,1396.4594695857472,0.22846995,20712.084,375.0,30.0,96,0.22846995,27,-118.079,218.9116,-15.596455,0.24010566,12.309431,-12.801949,11.54025,3.3457427,-15.017748,-4.97981,-9.338868,-3.6789083,5.9358363
10892.257040659586,-0.42,641.0088567918059,1350.565757190738,0.21398742,13264.813,234.375,31.14285714285714,123,0.21398742,57,-140.00877,212.10399,-5.3733377,-3.9635286,9.110907,-12.875587,8.056202,4.0846624,-12.358232,-2.759585,-7.390953,-7.108197,2.5344536
8941.026528040567,-0.07,724.9751428777647,1319.7347411052906,0.17393437,5535.9595,351.5625,58.28571428571428,135,0.17393437,60,-119.625374,205.77934,-2.1361754,3.4200442,8.581593,-14.275496,12.437295,7.266972,-13.153039,-4.3159432,-8.227238,-7.743849,1.1199033
8538.182207753458,-0.5,667.2715490550453,1657.9166991301906,0.10479552,2452.0122,398.4375,56.85714285714285,45,0.10479552,53,-137.58986,220.31029,-9.873458,4.0501776,11.970199,-13.381034,12.435826,5.4007773,-12.9502535,-2.7552295,-6.5499153,-5.2563787,1.9203532
9170.89638166403,0.14,1044.380321312462,1445.6171059215862,0.031251144,2047.1305,304.6875,45.14285714285714,49,0.031251144,85,-131.232,224.60591,-10.775958,3.8223922,14.928027,-18.858116,4.862656,5.312071,-11.921656,-4.8871136,-10.804215,-7.560193,1.9933976
8945.47252170031,0.06,845.0141646897916,1654.141797202213,0.014316778,1518.262,398.4375,50.57142857142856,49,0.014316778,104,-117.68998,230.45268,-9.769351,-4.4026985,10.708899,-14.759453,7.3517756,3.3366597,-15.136426,-6.6678047,-9.070148,-5.6224585,1.3267006
10821.24162173801,-0.3299999999999999,863.2857050629963,1754.457117246433,0.010924778,3927.5686,304.6875,41.99999999999999,43,0.010924778,84,-136.3745,203.71777,-15.124658,5.457906,16.790215,-12.723834,9.183077,3.0994859,-13.898129,-2.4590409,-6.701848,-7.040494,-0.74906236
9372.16761233383,0.19,929.1827287268128,1795.4827133933677,0.011949188,9230.1875,351.5625,46.28571428571428,42,0.011949188,73,-132.26369,208.9931,5.3373957,-5.050989,7.3320003,-10.513357,6.5955734,4.366418,-12.290325,-5.5786343,-6.1923018,-7.3995733,-3.1021914
8647.274151314437,-0.27,536.6295409248055,1659.0981571759637,0.10456089,11824.95,375.0,57.14285714285713,171,0.10456089,53,-142.19038,219.40744,-10.483284,-3.8717744,16.367733,-11.649115,4.3777609,5.319695,-9.4429789,-3.2988703,-6.3655081,-4.5425019,0.16632593
8379.738082029833,-0.19,726.7266947813663,1353.4673077720183,0.10824519,13787.07,351.5625,69.99999999999999,148,0.10824519,36,-138.6752,203.0936,-15.425867,8.0913105,26.976606,-1.5095556,14.039821,1.1794244,-19.984419,-6.6020274,-6.752983,-7.2858157,-2.7544274
10857.104859192576,0.3,919.3504020872688,1915.77347622378,0.12904222,13597.236,398.4375,36.28571428571428,30,0.12904222,30,-146.36029,212.92847,-11.938108,-6.694197,20.008108,-4.857841,6.394778,4.3234296,-13.041018,-5.9227085,-5.708306,-5.328763,0.7742222
10864.074063144511,-0.19,539.372246771065,1511.9200793648963,0.1313566,14884.528,328.125,39.42857142857142,52,0.1313566,38,-133.04285,190.03474,-0.44519663,0.027434921,13.773855,-8.0527849,6.3048553,4.6554151,-12.485214,-9.1860809,-10.720571,-8.9939775,-2.723736
10649.538532786126,0.2,651.0305431965141,1201.2786343637868,0.17122896,13534.022,375.0,41.14285714285714,48,0.17122896,46,-130.60721,214.92401,-5.5759482,-0.020344008,20.972122,-5.8507557,3.3320286,0.13175607,-10.601804,-3.5014176,-8.3723993,-3.6060328,1.1830778
9159.796962767918,-0.1099999999999999,250.65476854425305,1275.6278508277903,0.19606109,15397.728,398.4375,51.71428571428571,46,0.19606109,2,-127.70909,227.83878,-6.192571,-2.4784937,10.48456,-16.84823,4.349555,4.6426635,-10.228829,-3.5138521,-8.382483,-4.3890657,2.6655734
8865.45991966264,0.2,252.02090366174093,1451.136478546522,0.20526567,13968.856,375.0,63.42857142857142,44,0.20526567,4,-126.653564,227.81876,-15.038578,-2.8197525,12.563291,-17.512615,6.302596,5.1817074,-14.155985,-6.1032667,-8.6091585,-5.0064125,3.1516685
10851.821836631716,0.29,336.9167689619054,1856.8570125078425,0.20443234,8967.057,375.0,36.57142857142857,44,0.20443234,4,-158.0743,225.86948,-2.5794518,-1.6427417,15.333917,-13.189642,2.41749,3.910184,-11.120735,-5.837401,-9.094495,-6.424675,-0.38181755
10961.95718735915,-0.27,338.83384670897294,1843.5572976941544,0.16358511,3710.551,375.0,24.0,46,0.16358511,4,-108.012985,210.20245,-12.770398,-6.988866,12.654544,-16.475824,3.1915162,8.513371,-15.018002,-15.904804,-11.348557,-1.8109857,3.6637766
10748.923752225191,-0.1599999999999999,218.06249867779167,1565.4936233891858,0.111025356,2937.83,304.6875,34.28571428571428,52,0.111025356,5,-127.76543,216.23953,-10.068046,-0.22643316,7.379936,-21.230606,9.852661,10.638986,-12.931218,-6.7326913,-8.907059,-6.205096,3.5211003
10928.2906697397,-0.26,1213.498209229906,2119.4174770604254,0.027533324,9925.863,328.125,22.85714285714285,47,0.027533324,39,-137.13306,230.83913,-8.912124,-3.0691535,2.9183257,-19.35847,7.757983,1.1371387,-12.7495365,0.3090675,-6.10878,-6.1368403,4.1220827
10985.102464697828,-0.32,728.4477682865336,2010.680206123988,0.14320163,13615.593,304.6875,35.71428571428571,69,0.14320163,40,-130.99042,237.04886,-11.794937,-6.913603,10.037159,-22.124792,3.218539,10.177722,-11.997412,-7.803371,-5.6565557,-3.565421,1.0093172
10809.93081116853,-0.26,441.3925474506833,1914.7786150508243,0.17505255,14953.186,164.0625,41.42857142857142,93,0.17505255,13,-150.34225,212.03958,-10.718785,-5.0773807,23.174881,-6.3192925,-0.33387178,3.0636458,-9.302934,-5.8867264,-7.5972667,-5.2876472,0.2206524
9502.455483751068,-0.28,428.4344314855007,1817.999742397761,0.18078546,12308.338,375.0,44.28571428571428,48,0.18078546,14,-135.13861,210.69058,-7.799594,-3.6044366,15.015535,-7.708684,10.429816,6.96099,-12.954901,-6.3457866,-8.125758,-8.231846,-0.71969306
10758.776633343574,0.03,1173.2539003137165,2426.576301716146,0.104958616,10129.806,398.4375,33.42857142857142,48,0.104958616,21,-155.1828,211.65683,-15.954394,-6.971001,16.60643,-12.138453,4.564122,9.012947,-7.9344664,-4.6280866,-6.9093823,-4.173971,4.0923786
10769.777833283835,-0.3,728.5850141599578,2039.1785058661155,0.061214842,12111.059,398.4375,29.71428571428571,48,0.061214842,45,-147.36256,210.12451,-11.0165205,4.3986144,23.171654,-11.873661,2.0903728,7.678807,-6.6096354,-7.754783,-13.1341305,-6.313752,0.39662275
10748.5117062604,-0.13,1073.938676823974,1927.4171728290555,0.09560986,12351.266,398.4375,38.85714285714285,47,0.09560986,31,-137.36882,222.37585,-16.172628,0.8406782,25.451452,-13.653115,-0.51798093,10.10422,-6.41912,-11.450926,-12.840955,-4.1928077,-0.6370764
9428.306760871805,-0.0299999999999999,725.3452767544175,1805.8863328641655,0.19563475,14295.427,351.5625,45.99999999999999,64,0.19563475,3,-121.50767,206.49249,-5.2907486,-5.179913,20.67988,-5.007205,2.0899186,4.6983738,-12.08378,-11.96157,-9.8940783,-5.237062,-0.053977348
10537.93579934844,0.0899999999999999,394.53224252310986,1721.5612167877623,0.24467218,15596.621,398.4375,36.85714285714285,31,0.24467218,5,-138.65913,211.73885,-9.2477865,4.5861044,22.63209,-4.9626102,9.103215,3.0208778,-13.905463,-7.102286,-9.743838,-7.227653,-0.81324166
10783.916144057834,0.13,274.2261377516669,1531.443357111149,0.25907218,16660.014,328.125,32.57142857142857,32,0.25907218,4,-127.790115,208.23128,-11.464404,-3.5973265,17.944084,-13.043962,0.25726998,7.1708956,-7.614272,-7.0751553,-8.039348,-2.9703903,4.231514
10849.155920546296,0.18,262.84886671510856,1615.4489162499544,0.2687401,16664.459,375.0,27.14285714285714,32,0.2687401,8,-133.35194,223.73143,-9.2753496,-2.3673022,20.003254,-9.8765888,2.4136956,3.6006644,-9.2487793,-4.1441483,-10.277449,-8.6964159,0.086527348
10937.566210148452,0.13,396.4348740915978,2033.0830496868405,0.2502079,15914.314,328.125,32.57142857142857,58,0.2502079,7,-137.05605,230.56895,-20.305952,-11.210653,24.122154,-8.985892,-3.586274,1.5498285,-11.113878,-7.4365644,-8.586294,-6.3341494,-0.24008864
10906.659201130722,-0.25,261.2026803699688,1284.925908721062,0.23519047,11391.996,257.8125,24.85714285714285,47,0.23519047,8,-127.591064,222.53368,-12.132624,-4.841381,20.29879,-8.68357,4.6840167,7.316208,-9.54809,-7.2901607,-9.232039,-4.54916,4.139482
10715.50435834126,0.2099999999999999,673.3047814239582,1220.8782115822503,0.1638073,5933.32,281.25,34.857142857142854,46,0.1638073,40,-142.35287,211.7372,-3.3965733,-13.963689,5.1371355,-11.7761545,4.3153195,5.9663377,-8.715327,-5.594503,-8.757975,-5.4536643,5.419119
10825.701390087155,0.0999999999999999,1031.0463627692268,1834.781576268448,0.108512685,1649.4899,375.0,39.14285714285714,41,0.108512685,36,-154.90646,213.25473,1.5385274,-5.359876,5.4954386,-16.132748,7.3143296,13.431549,-2.8941264,-0.9957903,-5.9794135,-6.1858068,4.5132775
10918.302589532985,-0.1699999999999999,736.9566402346775,1782.2130986036302,0.029623127,1343.775,304.6875,39.99999999999999,41,0.029623127,15,-129.93135,209.66571,-14.541188,-0.5968251,16.585474,-13.102542,3.6974773,5.631289,-7.908157,-4.760584,-9.298045,-4.2413406,4.885366
10723.745400723545,0.17,294.7234530679225,1704.5146541561655,0.011006518,1247.9022,281.25,40.85714285714285,46,0.011006518,42,-151.61397,222.35854,-4.6907816,-4.103263,5.1061673,-18.764744,8.94267,10.202207,-7.849251,-2.1900556,-8.994014,-6.3168573,6.3967395
10722.530208906694,-0.5,673.3092546176762,1637.714915954722,0.009769293,311.62256,398.4375,31.71428571428571,46,0.009769293,99,-127.90169,204.37592,-9.054918,3.7406025,11.276094,-14.355686,11.262535,8.207942,-11.828647,-5.5732937,-8.341591,-6.4231486,1.8407173
10871.131575964448,-0.1699999999999999,1346.8637669963532,2545.734761998417,0.0076809404,804.2036,328.125,34.28571428571428,43,0.0076809404,83,-141.93646,208.77182,-5.78193,-9.297432,14.906564,-3.7166128,5.942631,2.764869,-12.43576,-6.1918592,-5.089215,-3.7012098,1.2934788
10815.56951175266,0.01,1371.1336848504125,2417.877836116256,0.006466576,2122.8628,281.25,25.71428571428571,47,0.006466576,104,-132.61929,213.68381,-17.555326,0.20296592,12.880014,-17.647449,5.3016157,2.8940709,-14.37857,-6.690526,-10.10555,-5.3847604,3.0029902
10823.939210236962,-0.19,,,3.1581454e-05,8645.852,398.4375,31.71428571428571,311,3.1581454e-05,201,-121.57674,189.44788,0.24349076,6.7228928,23.766872,-8.47665,-2.6997812,1.2960811,-10.029224,-8.700724,-13.301131,-11.924149,-5.0416355
10745.372328477748,0.07,,,0.001602763,13416.042,351.5625,28.28571428571428,46,0.001602763,55,-157.8859,221.94557,-13.875039,2.5774305,11.735196,-18.963818,4.909678,0.98434424,-14.327687,-2.4439445,-6.515852,-5.941375,2.6751652
10856.81800450739,0.43,,,0.005898036,15068.683,398.4375,37.71428571428571,53,0.005898036,69,-136.66718,215.99234,-11.375949,-9.680612,10.559467,-14.784353,5.3364506,9.502747,-12.09033,-9.330156,-5.1805267,-1.7806531,2.7212193
9209.402912603176,0.2099999999999999,,,0.008605664,11239.727,257.8125,44.28571428571428,40,0.008605664,91,-155.76521,201.60394,-11.796538,-4.1582365,12.648159,-8.231276,9.25082,3.4682567,-12.787022,-3.2315056,-4.4020886,-3.7974908,3.480776
10780.182656416251,-0.2,,,0.074679896,10883.443,398.4375,39.99999999999999,169,0.074679896,85,-156.27737,215.35907,-17.460531,-10.721159,17.807993,-9.588997,0.69216293,2.2255056,-12.716614,-6.580332,-5.6359243,-2.5200431,5.3694916
9285.97212609962,-0.36,,,0.13217063,14706.355,398.4375,43.71428571428571,256,0.13217063,47,-128.91824,214.35638,-2.475034,-1.4949448,22.352262,-7.348648,-2.2233236,2.2668583,-7.9379563,-5.7267413,-9.561927,-8.706992,-3.9074311
10854.23252982524,0.45,,,0.153978,15086.344,375.0,36.28571428571428,256,0.153978,23,-152.44093,210.62996,-9.373165,-0.9392799,7.985387,-15.227811,10.593374,8.155142,-9.768559,-4.640319,-10.997965,-7.2669587,6.891107
10819.450024344704,-0.2299999999999999,,,0.15444367,17367.287,304.6875,34.57142857142857,52,0.15444367,10,-132.75554,193.28828,-4.35981,6.4596305,17.085045,-14.924626,2.4695575,4.39933,-13.054794,-8.347399,-11.207626,-9.23596,0.81844634
10800.186376429316,-0.0299999999999999,,,0.116850756,14650.434,304.6875,26.85714285714285,52,0.116850756,12,-136.99353,219.71553,-2.1346965,-3.733195,11.097453,-15.323684,4.216451,9.365632,-8.081768,-8.82658,-15.021423,-10.368605,3.081215
10688.007286795735,0.15,,,0.13761699,12829.445,351.5625,34.857142857142854,49,0.13761699,86,-142.47137,213.33093,-2.177384,5.9149647,12.544844,-18.089691,5.0964828,1.7230204,-17.2954,-5.2233615,-9.333102,-9.757821,4.5343943
10793.592552719962,-0.44,,,0.1451446,9251.127,398.4375,39.99999999999999,177,0.1451446,52,-153.4763,190.56058,-5.723769,2.3134956,24.21462,-1.9412146,3.0798302,-3.3272526,-16.927776,-6.5924153,-9.94397,-13.766389,-5.001362
10858.209480314435,-0.29,,,0.18281315,11644.523,304.6875,28.57142857142857,48,0.18281315,35,-130.09851,207.48366,-7.3053589,-5.3670182,17.359566,-10.472326,-2.1077797,-0.0090115974,-14.135929,-10.925506,-11.031449,-4.9029875,3.3509321
10862.504160079669,-0.27,,,0.17927922,15812.506,398.4375,34.57142857142857,50,0.17927922,16,-129.70216,224.21136,-24.34565,-4.441728,24.60737,-12.530384,-2.383873,1.9394715,-13.337325,-12.412471,-13.252365,-4.607249,2.8089328
9394.887020281294,0.45,,,0.1677427,16545.252,351.5625,44.85714285714285,123,0.1677427,24,-125.26557,214.59364,-9.457194,-1.9407488,17.99491,-12.724747,0.6531496,0.5827904,-17.66122,-10.518061,-7.3599977,-4.9894605,-2.1209338
10815.160493486384,0.43,,,0.13150994,15021.72,398.4375,29.14285714285714,45,0.13150994,18,-118.90231,189.41133,1.3596371,5.366073,14.823836,-14.532248,2.5169473,5.387941,-13.514467,-8.9372425,-7.7273054,-8.547287,-5.405494
10895.7111694103,-0.0899999999999999,,,0.15668508,15388.575,234.375,31.71428571428571,51,0.15668508,8,-125.1712,231.17317,-26.072842,-8.299012,22.03497,-13.249413,1.8341134,3.0502303,-17.71397,-9.799977,-5.2340264,-1.2938592,1.4951291
9579.48841041647,-0.21,,,0.19068132,14829.241,398.4375,42.57142857142856,51,0.19068132,13,-124.90204,221.74773,-6.9690742,-1.9976662,11.220647,-11.193808,11.458248,5.6606536,-13.6700325,-5.2180533,-9.33871,-8.197637,3.2976184
9238.544694784763,0.0799999999999999,,,0.203991,14754.111,375.0,46.28571428571428,51,0.203991,12,-128.28838,216.24942,-15.629793,-1.3851479,8.99967,-20.344328,6.3656116,3.4888756,-17.726475,-7.5578475,-6.807116,-4.6085567,1.653173
10921.021938715598,0.18,,,0.18389285,10526.827,210.9375,37.99999999999999,51,0.18389285,8,-137.70485,192.63503,-6.845763,1.0359213,27.611982,2.8729534,4.21218,-3.3670387,-17.655512,-9.106219,-5.2995634,-3.482428,-5.0113435
10708.906778244746,0.0799999999999999,,,0.1851529,7714.256,351.5625,38.85714285714285,49,0.1851529,11,-128.25291,202.96704,-12.702226,2.4090178,11.036962,-14.2093315,15.210237,9.733933,-16.038025,-8.022232,-7.095166,-4.1650457,2.6279814
9176.524800651432,0.32,,,0.17474599,5017.407,210.9375,48.28571428571428,47,0.17474599,12,-135.18375,202.90382,0.61898226,-2.8727486,9.070734,-14.984329,4.061358,6.918314,-12.803747,-9.98418,-8.291291,-6.3461366,-0.3756589
9088.465262064568,-0.19,,,0.18195088,11792.796,328.125,52.85714285714285,46,0.18195088,11,-117.2406,186.06349,2.13896,3.6127896,15.439958,-7.6089544,4.8975997,1.2673033,-14.884201,-8.112261,-7.0662165,-6.4627466,-3.6525743
10826.827620427412,0.19,,,0.16937917,17251.477,304.6875,32.857142857142854,51,0.16937917,8,-120.374664,221.71423,-14.843918,-5.839056,7.7514353,-20.58896,6.6995945,7.3920584,-16.931988,-13.140262,-12.428608,-4.870447,4.393407
10764.957834308068,0.0,,,0.1453483,20876.625,398.4375,37.71428571428571,52,0.1453483,9,-127.121635,213.85167,-20.501055,-0.8881208,20.675821,-12.334945,5.048182,2.6936631,-15.635496,-6.2409964,-9.029975,-7.750894,1.5219164
9362.089584733118,0.15,,,0.08712935,18327.65,398.4375,45.42857142857142,47,0.08712935,12,-139.88876,205.52159,-0.73413634,2.4122071,7.79259,-15.9015875,9.38427,7.3370824,-9.952248,-2.8065932,-9.540831,-8.781486,1.3303739
8995.171480339812,0.19,,,0.16084744,17957.984,351.5625,45.42857142857142,69,0.16084744,38,-144.97992,202.2391,-2.9070554,2.9242103,11.611973,-11.901459,7.5713634,3.6874855,-11.441937,-6.0741453,-12.621585,-9.322804,1.8808055
10752.625701566463,0.1099999999999999,,,0.21004868,17780.375,375.0,38.28571428571428,108,0.21004868,11,-127.61926,216.39633,-4.6740766,-2.7532032,9.139794,-16.7281,5.951092,8.899056,-12.068771,-12.972562,-13.070537,-5.397194,1.3855288
8733.937522461483,-0.25,,,0.24964283,18108.076,351.5625,60.85714285714285,36,0.24964283,13,-130.708115,212.226013,-6.80780697,-1.79580367,23.3745079,0.123734638,7.94695854,1.00951457,-15.2941065,-9.32451725,-11.7972898,-9.19467831,-2.52775455
10909.704926410705,-0.19,,,0.24287513,18981.023,398.4375,40.57142857142857,37,0.24287513,7,-135.1293,204.14114,-4.325506,-4.5736575,10.790664,-11.718389,2.7309732,2.8799539,-9.861838,-6.868915,-12.137162,-7.5804553,2.8513212
9113.895065931658,0.19,,,0.2590476,17813.633,351.5625,47.14285714285714,37,0.2590476,8,-136.52023,199.56917,-8.804059,-5.444596,20.111794,-4.942283,2.5399911,3.1185725,-12.3002205,-8.457422,-7.6156654,-6.4754715,-0.7052412
10865.768774792665,0.19,,,0.2818994,15328.492,210.9375,42.28571428571428,37,0.2818994,5,-141.35242,184.61485,-8.26143,-4.674477,19.43409,-5.115769,-0.78820014,4.9722304,-5.2602844,-8.982398,-11.62809,-7.5645213,-0.97387767
10973.963174276025,-0.48,,,0.29322368,9746.951,328.125,38.85714285714285,35,0.29322368,4,-138.25339,201.93575,-16.362228,3.4140053,29.851566,-1.045617,5.0990334,-1.7052282,-12.305411,-0.63647306,-7.630497,-7.3911986,-0.056071747
10870.711523865208,0.05,,,0.2792343,3294.8713,328.125,33.42857142857142,32,0.2792343,7,-109.61069,209.677,-13.987373,-2.6813376,14.17916,-17.903625,2.4155998,9.1881485,-11.297057,-12.217493,-10.188259,-4.276869,-0.7731305
10858.938246356316,0.44,,,0.26820183,4819.297,398.4375,36.28571428571428,58,0.26820183,5,-145.86554,201.63686,-4.4101954,-6.5126429,6.4597073,-18.659853,0.095578209,6.4974885,-7.0381727,-4.1309752,-7.6718583,-5.7878737,1.5085051
10768.643508575777,0.12,,,0.23262547,11450.967,257.8125,34.857142857142854,56,0.23262547,6,-141.84055,211.68463,-5.88367,2.4345841,12.8534975,-12.75887,7.191729,0.62856853,-15.325562,-3.786179,-7.1514697,-5.7488246,0.47183156
10870.93191873056,-0.07,,,0.18777835,16500.9,375.0,39.14285714285714,53,0.18777835,12,-128.06909,180.6846,-10.459734,2.0973518,17.591944,-10.554493,3.3290322,3.7004704,-12.836125,-8.042724,-6.614844,-4.4418907,-1.9199358
10721.208049871271,0.16,,,0.08665797,14042.79,398.4375,37.42857142857142,33,0.08665797,19,-147.31709,186.20497,-10.516212,11.573308,23.594322,-5.5720096,8.895422,0.18237846,-15.284766,-3.4485979,-6.9190712,-10.14824,-4.6320701
9309.068906670647,0.07,,,0.01651965,8192.66,304.6875,45.42857142857142,33,0.01651965,84,-134.59251,218.26231,-15.344536,-2.6041784,17.001337,-10.665384,8.287174,6.1204314,-12.986036,-7.2671175,-8.438133,-3.5020988,3.7447436
8906.819956887442,-0.42,,,0.0077384007,4027.9111,281.25,61.99999999999999,56,0.0077384007,69,-149.59982,217.67584,-8.169467,-7.2491474,19.854874,-3.5123384,4.0978355,2.1800985,-11.045803,-6.586762,-8.503692,-2.9371748,3.7439423
9207.987417870168,0.18,,,0.0008842999,4445.995,398.4375,53.42857142857142,31,0.0008842999,129,-133.48589,209.39778,-4.6365304,-6.5254154,14.865486,-11.401339,0.57386345,7.172954,-9.554107,-12.250786,-10.573316,-4.3529553,-1.6145085
9145.786972786813,-0.2,,,0.076392494,7699.6523,398.4375,47.14285714285714,55,0.076392494,2,-126.14182,201.06879,1.8152356,2.1004272,12.073119,-14.135567,3.864371,5.60304,-12.312554,-10.367785,-11.582181,-7.4319243,-2.2425883
10889.898002337692,0.15,,,0.1528733,12510.381,398.4375,37.42857142857142,53,0.1528733,3,-127.044,220.81096,-7.0235,1.5925411,16.913733,-11.081429,6.3700113,2.6636436,-13.506508,-8.2929945,-13.533201,-6.2707896,1.4950497
10939.385507410225,-0.26,,,0.18336986,17478.148,375.0,35.14285714285714,52,0.18336986,7,-155.63756,220.92664,-5.8689756,-7.968059,9.365735,-11.884159,6.147466,1.8839984,-14.908696,-4.3208494,-5.32395,-5.475987,2.1499014
9458.234847336438,0.32,,,0.1769211,20498.316,398.4375,42.85714285714285,49,0.1769211,25,-147.04211,211.58394,-1.0908998,-3.2147071,12.033671,-9.455308,2.9647892,-0.088749021,-10.195589,-3.5160415,-10.743411,-9.6256437,1.4681476
9224.009096211752,0.42,,,0.12162603,19347.805,328.125,45.14285714285714,48,0.12162603,24,-139.67311,221.82458,-2.4492013,-2.914683,23.272486,-5.3512497,-4.8978443,-3.5791955,-9.160581,-3.9863951,-9.852226,-8.821373,-1.1629924
